IND	SRC_TYPE	TARGET	CL_ID	FILE_ACCESSION	CL_NAME
1471	HM	H3K27ac	CL:0000312	ENCFF666UYC	keratinocyte
1472	HM	H3K27me3	CL:0000312	ENCFF061WGO	keratinocyte
1473	HM	H3K36me3	CL:0000312	ENCFF203IRI	keratinocyte
1474	HM	H3K4me1	CL:0000312	ENCFF624WMZ	keratinocyte
1475	HM	H3K4me2	CL:0000312	ENCFF707MGY	keratinocyte
1476	HM	H3K4me3	CL:0000312	ENCFF426UYI	keratinocyte
1477	HM	H3K79me2	CL:0000312	ENCFF602AZA	keratinocyte
1478	HM	H3K9ac	CL:0000312	ENCFF656HVN	keratinocyte
1479	HM	H3K9me1	CL:0000312	ENCFF062TKV	keratinocyte
1480	HM	H3K9me3	CL:0000312	ENCFF403AZM	keratinocyte
1481	HM	H4K20me1	CL:0000312	ENCFF152XEO	keratinocyte
1482	HM	H3K27ac	UBERON:0002113	ENCFF418XDA	kidney
1483	HM	H3K27me3	UBERON:0002113	ENCFF775YUI	kidney
1484	HM	H3K36me3	UBERON:0002113	ENCFF688GQP	kidney
1485	HM	H3K4me1	UBERON:0002113	ENCFF249OJK	kidney
1486	HM	H3K4me3	UBERON:0002113	ENCFF430ZMN	kidney
1487	HM	H3K9ac	UBERON:0002113	ENCFF280HID	kidney
1488	HM	H3K9me3	UBERON:0002113	ENCFF234OMD	kidney
1489	HM	H3K27me3	CL:0002518	ENCFF856SXD	kidney epithelial cell
1490	HM	H3K36me3	CL:0002518	ENCFF057AVT	kidney epithelial cell
1491	HM	H3K4me3	CL:0002518	ENCFF855GTI	kidney epithelial cell
1492	HM	H3K27ac	UBERON:0000059	ENCFF275GAS	large intestine
1493	HM	H3K27me3	UBERON:0000059	ENCFF459CYV	large intestine
1494	HM	H3K36me3	UBERON:0000059	ENCFF076NSZ	large intestine
1495	HM	H3K4me1	UBERON:0000059	ENCFF716TVR	large intestine
1496	HM	H3K4me3	UBERON:0000059	ENCFF036UNW	large intestine
1497	HM	H3K9me3	UBERON:0000059	ENCFF667FWY	large intestine
1498	HM	H3K27ac	UBERON:0002305	ENCFF066PAQ	layer of hippocampus
1499	HM	H3K27me3	UBERON:0002305	ENCFF903CDW	layer of hippocampus
1500	HM	H3K36me3	UBERON:0002305	ENCFF922IYA	layer of hippocampus
1501	HM	H3K4me1	UBERON:0002305	ENCFF355YCG	layer of hippocampus
1502	HM	H3K4me3	UBERON:0002305	ENCFF216OMD	layer of hippocampus
1503	HM	H3K9ac	UBERON:0002305	ENCFF769GHM	layer of hippocampus
1504	HM	H3K9me3	UBERON:0002305	ENCFF886QLM	layer of hippocampus
1505	HM	H3K27ac	UBERON:0002168	ENCFF846LAZ	left lung
1506	HM	H3K27me3	UBERON:0002168	ENCFF137KUW	left lung
1507	HM	H3K36me3	UBERON:0002168	ENCFF694AIC	left lung
1508	HM	H3K4me1	UBERON:0002168	ENCFF516LPC	left lung
1509	HM	H3K4me3	UBERON:0002168	ENCFF432KTZ	left lung
1510	HM	H3K9me3	UBERON:0002168	ENCFF123LPW	left lung
1511	HM	H3K27ac	NTR:0000493	ENCFF340SAM	left ventricle myocardium inferior
1512	HM	H3K27me3	NTR:0000493	ENCFF583UQU	left ventricle myocardium inferior
1513	HM	H3K36me3	NTR:0000493	ENCFF045AOE	left ventricle myocardium inferior
1514	HM	H3K4me1	NTR:0000493	ENCFF003REL	left ventricle myocardium inferior
1515	HM	H3K4me3	NTR:0000493	ENCFF482UUF	left ventricle myocardium inferior
1516	HM	H3K9me3	NTR:0000493	ENCFF855IQX	left ventricle myocardium inferior
1517	HM	H3K27ac	UBERON:0002107	ENCFF805YRQ	liver
1518	HM	H3K27me3	UBERON:0002107	ENCFF873VXC	liver
1519	HM	H3K36me3	UBERON:0002107	ENCFF342YOA	liver
1520	HM	H3K4me1	UBERON:0002107	ENCFF452XJY	liver
1521	HM	H3K4me3	UBERON:0002107	ENCFF416SIL	liver
1522	HM	H3K9ac	UBERON:0002107	ENCFF766JJU	liver
1523	HM	H3K9me3	UBERON:0002107	ENCFF969ZOK	liver
1524	HM	H3K4me3	UBERON:0004264	ENCFF505UCL	lower leg skin
1525	HM	H3K27ac	UBERON:0008953	ENCFF448PFH	lower lobe of left lung
1526	HM	H3K27me3	UBERON:0008953	ENCFF725NIC	lower lobe of left lung
1527	HM	H3K36me3	UBERON:0008953	ENCFF597AKE	lower lobe of left lung
1528	HM	H3K4me1	UBERON:0008953	ENCFF239QVJ	lower lobe of left lung
1529	HM	H3K4me3	UBERON:0008953	ENCFF321BAQ	lower lobe of left lung
1530	HM	H3K9me3	UBERON:0008953	ENCFF082HMC	lower lobe of left lung
1531	HM	H3K27ac	UBERON:0002171	ENCFF299FWI	lower lobe of right lung
1532	HM	H3K27me3	UBERON:0002171	ENCFF591PDC	lower lobe of right lung
1533	HM	H3K36me3	UBERON:0002171	ENCFF616HZY	lower lobe of right lung
1534	HM	H3K4me1	UBERON:0002171	ENCFF880EPD	lower lobe of right lung
1535	HM	H3K4me3	UBERON:0002171	ENCFF926KAB	lower lobe of right lung
1536	HM	H3K9me3	UBERON:0002171	ENCFF937TOI	lower lobe of right lung
1537	HM	H3K27me3	CL:0002326	ENCFF346KDE	luminal epithelial cell of mammary gland
1538	HM	H3K36me3	CL:0002326	ENCFF174NUH	luminal epithelial cell of mammary gland
1539	HM	H3K4me1	CL:0002326	ENCFF506QED	luminal epithelial cell of mammary gland
1540	HM	H3K9me3	CL:0002326	ENCFF905SHY	luminal epithelial cell of mammary gland
1541	HM	H3K27ac	UBERON:0002048	ENCFF652JPJ	lung
1542	HM	H3K27me3	UBERON:0002048	ENCFF112CDW	lung
1543	HM	H3K36me3	UBERON:0002048	ENCFF212BPA	lung
1544	HM	H3K4me1	UBERON:0002048	ENCFF395NYD	lung
1545	HM	H3K4me3	UBERON:0002048	ENCFF010VWC	lung
1546	HM	H3K9ac	UBERON:0002048	ENCFF330TSX	lung
1547	HM	H3K9me3	UBERON:0002048	ENCFF284QKU	lung
1548	HM	H2AFZ	CL:0002327	ENCFF360HTG	mammary epithelial cell
1549	HM	H3K27ac	CL:0002327	ENCFF929WUQ	mammary epithelial cell
1550	HM	H3K27me3	CL:0002327	ENCFF518UWB	mammary epithelial cell
1551	HM	H3K36me3	CL:0002327	ENCFF623BME	mammary epithelial cell
1552	HM	H3K4me1	CL:0002327	ENCFF261XDM	mammary epithelial cell
1553	HM	H3K4me2	CL:0002327	ENCFF787CWV	mammary epithelial cell
1554	HM	H3K4me3	CL:0002327	ENCFF407OQB	mammary epithelial cell
1555	HM	H3K79me2	CL:0002327	ENCFF530NNZ	mammary epithelial cell
1556	HM	H3K9ac	CL:0002327	ENCFF152HYX	mammary epithelial cell
1557	HM	H3K9me3	CL:0002327	ENCFF697IGV	mammary epithelial cell
1558	HM	H4K20me1	CL:0002327	ENCFF097INF	mammary epithelial cell
1559	HM	H3K36me3	CL:0002451	ENCFF540EUH	mammary stem cell
1560	HM	H2AFZ	CL:0000134	ENCFF713YBH	mesenchymal stem cell
1561	HM	H2AK5ac	CL:0000134	ENCFF341QVW	mesenchymal stem cell
1562	HM	H2BK120ac	CL:0000134	ENCFF055OGM	mesenchymal stem cell
1563	HM	H2BK12ac	CL:0000134	ENCFF735DZS	mesenchymal stem cell
1564	HM	H2BK15ac	CL:0000134	ENCFF903COT	mesenchymal stem cell
1565	HM	H2BK5ac	CL:0000134	ENCFF272UYV	mesenchymal stem cell
1566	HM	H3K14ac	CL:0000134	ENCFF300EZS	mesenchymal stem cell
1567	HM	H3K18ac	CL:0000134	ENCFF978SQX	mesenchymal stem cell
1568	HM	H3K23ac	CL:0000134	ENCFF178BMV	mesenchymal stem cell
1569	HM	H3K27ac	CL:0000134	ENCFF286VHR	mesenchymal stem cell
1570	HM	H3K27me3	CL:0000134	ENCFF998IEU	mesenchymal stem cell
1571	HM	H3K36me3	CL:0000134	ENCFF663ZOR	mesenchymal stem cell
1572	HM	H3K4ac	CL:0000134	ENCFF455QYC	mesenchymal stem cell
1573	HM	H3K4me1	CL:0000134	ENCFF905PYL	mesenchymal stem cell
1574	HM	H3K4me2	CL:0000134	ENCFF167LNH	mesenchymal stem cell
1575	HM	H3K4me3	CL:0000134	ENCFF166VPJ	mesenchymal stem cell
1576	HM	H3K79me1	CL:0000134	ENCFF214ISN	mesenchymal stem cell
1577	HM	H3K9ac	CL:0000134	ENCFF777XXZ	mesenchymal stem cell
1578	HM	H3K9me3	CL:0000134	ENCFF587KYU	mesenchymal stem cell
1579	HM	H4K8ac	CL:0000134	ENCFF156HIY	mesenchymal stem cell
1580	HM	H4K91ac	CL:0000134	ENCFF180NUC	mesenchymal stem cell
1581	HM	H2AK5ac	NTR:0000856	ENCFF118RLS	mesendoderm
1582	HM	H2BK120ac	NTR:0000856	ENCFF652ABG	mesendoderm
1583	HM	H2BK15ac	NTR:0000856	ENCFF217JJN	mesendoderm
1584	HM	H2BK5ac	NTR:0000856	ENCFF513AIE	mesendoderm
1585	HM	H3K18ac	NTR:0000856	ENCFF326PLK	mesendoderm
1586	HM	H3K23ac	NTR:0000856	ENCFF360AOO	mesendoderm
1587	HM	H3K27ac	NTR:0000856	ENCFF808YDZ	mesendoderm
1588	HM	H3K27me3	NTR:0000856	ENCFF316BHL	mesendoderm
1589	HM	H3K36me3	NTR:0000856	ENCFF960QEX	mesendoderm
1590	HM	H3K4ac	NTR:0000856	ENCFF691ZJS	mesendoderm
1591	HM	H3K4me1	NTR:0000856	ENCFF070HOL	mesendoderm
1592	HM	H3K4me2	NTR:0000856	ENCFF686UZU	mesendoderm
1593	HM	H3K4me3	NTR:0000856	ENCFF367ZVN	mesendoderm
1594	HM	H3K56ac	NTR:0000856	ENCFF555TGI	mesendoderm
1595	HM	H3K79me1	NTR:0000856	ENCFF457WXA	mesendoderm
1596	HM	H3K79me2	NTR:0000856	ENCFF737FYR	mesendoderm
1597	HM	H3K9ac	NTR:0000856	ENCFF109BIP	mesendoderm
1598	HM	H4K5ac	NTR:0000856	ENCFF086VOP	mesendoderm
1599	HM	H4K8ac	NTR:0000856	ENCFF526FMM	mesendoderm
1600	HM	H3K27ac	CL:0000222	ENCFF471HMP	mesodermal cell
1601	HM	H3K36me3	CL:0000222	ENCFF601KVU	mesodermal cell
1602	HM	H3K4me1	CL:0000222	ENCFF882BQH	mesodermal cell
1603	HM	H3K4me3	CL:0000222	ENCFF193JNO	mesodermal cell
1604	HM	H3K9me3	CL:0000222	ENCFF228LHM	mesodermal cell
1605	HM	H3K27me3	NTR:0003830	ENCFF934XMH	mid-neurogenesis radial glial cells
1606	HM	H3K4me1	NTR:0003830	ENCFF566RVL	mid-neurogenesis radial glial cells
1607	HM	H3K4me3	NTR:0003830	ENCFF075BQP	mid-neurogenesis radial glial cells
1608	HM	H3K9me3	NTR:0003830	ENCFF220BLB	mid-neurogenesis radial glial cells
1609	HM	H3K27ac	UBERON:0006483	ENCFF448UVY	middle frontal area 46
1610	HM	H3K27me3	UBERON:0006483	ENCFF510BFC	middle frontal area 46
1611	HM	H3K36me3	UBERON:0006483	ENCFF916HPS	middle frontal area 46
1612	HM	H3K4me1	UBERON:0006483	ENCFF879HER	middle frontal area 46
1613	HM	H3K4me3	UBERON:0006483	ENCFF395YRZ	middle frontal area 46
1614	HM	H3K9ac	UBERON:0006483	ENCFF146VKE	middle frontal area 46
1615	HM	H3K9me3	UBERON:0006483	ENCFF835ZYG	middle frontal area 46
1616	HM	H3K27me3	CL:0000842	ENCFF550OSB	mononuclear cell
1617	HM	H3K4me1	CL:0000842	ENCFF767YTL	mononuclear cell
1618	HM	H3K4me3	CL:0000842	ENCFF671EZC	mononuclear cell
1619	HM	H3K9me3	CL:0000842	ENCFF786QDJ	mononuclear cell
1620	HM	H3K27ac	CL:0000100	ENCFF817IVB	motor neuron
1621	HM	H3K4me1	CL:0000100	ENCFF456GWH	motor neuron
1622	HM	H3K4me3	CL:0000100	ENCFF867WVM	motor neuron
1623	HM	H3K36me3	UBERON:0004992	ENCFF186VPP	mucosa of descending colon
1624	HM	H3K4me1	UBERON:0004992	ENCFF951XHW	mucosa of descending colon
1625	HM	H3K4me3	UBERON:0004992	ENCFF873QDA	mucosa of descending colon
1626	HM	H3K9me3	UBERON:0004992	ENCFF153MLO	mucosa of descending colon
1627	HM	H3K27ac	UBERON:0003346	ENCFF173ZPC	mucosa of rectum
1628	HM	H3K27me3	UBERON:0003346	ENCFF433TXO	mucosa of rectum
1629	HM	H3K36me3	UBERON:0003346	ENCFF132ZSM	mucosa of rectum
1630	HM	H3K4me1	UBERON:0003346	ENCFF750OFC	mucosa of rectum
1631	HM	H3K4me3	UBERON:0003346	ENCFF455YSO	mucosa of rectum
1632	HM	H3K9ac	UBERON:0003346	ENCFF116SSO	mucosa of rectum
1633	HM	H3K9me3	UBERON:0003346	ENCFF075BBV	mucosa of rectum
1634	HM	H3K27me3	UBERON:0001199	ENCFF299KZS	mucosa of stomach
1635	HM	H3K36me3	UBERON:0001199	ENCFF395NHZ	mucosa of stomach
1636	HM	H3K4me1	UBERON:0001199	ENCFF122DXE	mucosa of stomach
1637	HM	H3K4me3	UBERON:0001199	ENCFF914KDT	mucosa of stomach
1638	HM	H3K9ac	UBERON:0001199	ENCFF873THJ	mucosa of stomach
1639	HM	H3K9me3	UBERON:0001199	ENCFF232PKN	mucosa of stomach
1640	HM	H3K27ac	UBERON:0012489	ENCFF466EWZ	muscle layer of colon
1641	HM	H3K27me3	UBERON:0012489	ENCFF128ZLD	muscle layer of colon
1642	HM	H3K36me3	UBERON:0012489	ENCFF452ETR	muscle layer of colon
1643	HM	H3K4me1	UBERON:0012489	ENCFF607YTO	muscle layer of colon
1644	HM	H3K4me3	UBERON:0012489	ENCFF086WUE	muscle layer of colon
1645	HM	H3K9ac	UBERON:0012489	ENCFF794NFQ	muscle layer of colon
1646	HM	H3K9me3	UBERON:0012489	ENCFF371WUY	muscle layer of colon
1647	HM	H3K27ac	UBERON:0012488	ENCFF857JHM	muscle layer of duodenum
1648	HM	H3K27me3	UBERON:0012488	ENCFF054RJY	muscle layer of duodenum
1649	HM	H3K36me3	UBERON:0012488	ENCFF270PPJ	muscle layer of duodenum
1650	HM	H3K4me1	UBERON:0012488	ENCFF395OSQ	muscle layer of duodenum
1651	HM	H3K4me3	UBERON:0012488	ENCFF800LUT	muscle layer of duodenum
1652	HM	H3K9me3	UBERON:0012488	ENCFF580ZBG	muscle layer of duodenum
1653	HM	H3K27ac	UBERON:0001383	ENCFF154ZCF	muscle of leg
1654	HM	H3K27me3	UBERON:0001383	ENCFF672MZK	muscle of leg
1655	HM	H3K36me3	UBERON:0001383	ENCFF495BIY	muscle of leg
1656	HM	H3K4me1	UBERON:0001383	ENCFF170ZFK	muscle of leg
1657	HM	H3K4me3	UBERON:0001383	ENCFF942MOM	muscle of leg
1658	HM	H3K9me3	UBERON:0001383	ENCFF264JDI	muscle of leg
1659	HM	H3K27ac	UBERON:0001774	ENCFF859UCD	muscle of trunk
1660	HM	H3K27me3	UBERON:0001774	ENCFF889GCA	muscle of trunk
1661	HM	H3K36me3	UBERON:0001774	ENCFF812NVQ	muscle of trunk
1662	HM	H3K4me1	UBERON:0001774	ENCFF579DCG	muscle of trunk
1663	HM	H3K4me3	UBERON:0001774	ENCFF692CHY	muscle of trunk
1664	HM	H3K9me3	UBERON:0001774	ENCFF350DRR	muscle of trunk
1665	HM	H3K27me3	CL:0002324	ENCFF610WOX	myoepithelial cell of mammary gland
1666	HM	H3K36me3	CL:0002324	ENCFF363SOI	myoepithelial cell of mammary gland
1667	HM	H3K4me1	CL:0002324	ENCFF849KAR	myoepithelial cell of mammary gland
1668	HM	H3K4me3	CL:0002324	ENCFF628ODY	myoepithelial cell of mammary gland
1669	HM	H3K9ac	CL:0002324	ENCFF957HHD	myoepithelial cell of mammary gland
1670	HM	H3K9me3	CL:0002324	ENCFF185FBX	myoepithelial cell of mammary gland
1671	HM	H2AFZ	CL:0002372	ENCFF864SQB	myotube
1672	HM	H3K27ac	CL:0002372	ENCFF942ZUQ	myotube
1673	HM	H3K27me3	CL:0002372	ENCFF867FQH	myotube
1674	HM	H3K36me3	CL:0002372	ENCFF237YTC	myotube
1675	HM	H3K4me1	CL:0002372	ENCFF615CKT	myotube
1676	HM	H3K4me2	CL:0002372	ENCFF868PJM	myotube
1677	HM	H3K4me3	CL:0002372	ENCFF874GVL	myotube
1678	HM	H3K79me2	CL:0002372	ENCFF499WLJ	myotube
1679	HM	H3K9ac	CL:0002372	ENCFF036BRF	myotube
1680	HM	H3K9me3	CL:0002372	ENCFF730FSD	myotube
1681	HM	H4K20me1	CL:0002372	ENCFF720IXG	myotube
1682	HM	H3K27ac	CL:0000895	ENCFF053QZH	naive thymus-derived CD4-positive, alpha-beta T cell
1683	HM	H3K27me3	CL:0000895	ENCFF391ZOV	naive thymus-derived CD4-positive, alpha-beta T cell
1684	HM	H3K36me3	CL:0000895	ENCFF777OPH	naive thymus-derived CD4-positive, alpha-beta T cell
1685	HM	H3K4me1	CL:0000895	ENCFF269MSP	naive thymus-derived CD4-positive, alpha-beta T cell
1686	HM	H3K4me3	CL:0000895	ENCFF434YII	naive thymus-derived CD4-positive, alpha-beta T cell
1687	HM	H3K9me3	CL:0000895	ENCFF981AJI	naive thymus-derived CD4-positive, alpha-beta T cell
1688	HM	H3K27ac	CL:0000623	ENCFF800YIB	natural killer cell
1689	HM	H3K27me3	CL:0000623	ENCFF138FVQ	natural killer cell
1690	HM	H3K36me3	CL:0000623	ENCFF246AVP	natural killer cell
1691	HM	H3K4me1	CL:0000623	ENCFF863XMG	natural killer cell
1692	HM	H3K4me3	CL:0000623	ENCFF358EWK	natural killer cell
1693	HM	H3K9me3	CL:0000623	ENCFF809CQA	natural killer cell
1694	HM	H2AFZ	CL:0002319	ENCFF333QNC	neural cell
1695	HM	H3F3A	CL:0002319	ENCFF065PXB	neural cell
1696	HM	H3K27ac	CL:0002319	ENCFF559BNT	neural cell
1697	HM	H3K27me3	CL:0002319	ENCFF658LUI	neural cell
1698	HM	H3K36me3	CL:0002319	ENCFF476JEP	neural cell
1699	HM	H3K4me2	CL:0002319	ENCFF539RTM	neural cell
1700	HM	H3K4me3	CL:0002319	ENCFF424FDC	neural cell
1701	HM	H3K79me2	CL:0002319	ENCFF409JJY	neural cell
1702	HM	H3K9ac	CL:0002319	ENCFF076TJU	neural cell
1703	HM	H3K9me2	CL:0002319	ENCFF029NNU	neural cell
1704	HM	H3K9me3	CL:0002319	ENCFF362JEK	neural cell
1705	HM	H4K20me1	CL:0002319	ENCFF609DIL	neural cell
1706	HM	H2AFZ	CL:0011020	ENCFF623WWO	neural progenitor cell
1707	HM	H3F3A	CL:0011020	ENCFF735XMI	neural progenitor cell
1708	HM	H3K27ac	CL:0011020	ENCFF049KZB	neural progenitor cell
1709	HM	H3K27me3	CL:0011020	ENCFF952CAH	neural progenitor cell
1710	HM	H3K36me3	CL:0011020	ENCFF762OOA	neural progenitor cell
1711	HM	H3K4me1	CL:0011020	ENCFF149WZA	neural progenitor cell
1712	HM	H3K4me2	CL:0011020	ENCFF568DCU	neural progenitor cell
1713	HM	H3K4me3	CL:0011020	ENCFF265QBE	neural progenitor cell
1714	HM	H3K79me2	CL:0011020	ENCFF747MUM	neural progenitor cell
1715	HM	H3K9ac	CL:0011020	ENCFF793VLS	neural progenitor cell
1716	HM	H3K9me3	CL:0011020	ENCFF021EWU	neural progenitor cell
1717	HM	H4K20me1	CL:0011020	ENCFF603XUN	neural progenitor cell
1718	HM	H3K27ac	CL:0002259	ENCFF207EPA	neuroepithelial stem cell
1719	HM	H3K36me3	CL:0002259	ENCFF775PNV	neuroepithelial stem cell
1720	HM	H3K4me1	CL:0002259	ENCFF052AJG	neuroepithelial stem cell
1721	HM	H3K4me3	CL:0002259	ENCFF432QDG	neuroepithelial stem cell
1722	HM	H2AFZ	CL:0000540	ENCFF386WDK	neuron
1723	HM	H3K27me3	CL:0000540	ENCFF056AFA	neuron
1724	HM	H3K36me3	CL:0000540	ENCFF459ONH	neuron
1725	HM	H3K4me1	CL:0000540	ENCFF972OMS	neuron
1726	HM	H3K4me3	CL:0000540	ENCFF113TOH	neuron
1727	HM	H3K9me3	CL:0000540	ENCFF180EWM	neuron
1728	HM	H2AFZ	CL:0000047	ENCFF706NCG	neuronal stem cell
1729	HM	H2AK5ac	CL:0000047	ENCFF112KGU	neuronal stem cell
1730	HM	H2BK120ac	CL:0000047	ENCFF367AFB	neuronal stem cell
1731	HM	H2BK12ac	CL:0000047	ENCFF437WQT	neuronal stem cell
1732	HM	H2BK15ac	CL:0000047	ENCFF704UWK	neuronal stem cell
1733	HM	H2BK5ac	CL:0000047	ENCFF565JUO	neuronal stem cell
1734	HM	H3K14ac	CL:0000047	ENCFF408HPU	neuronal stem cell
1735	HM	H3K18ac	CL:0000047	ENCFF637KGB	neuronal stem cell
1736	HM	H3K23ac	CL:0000047	ENCFF204MUK	neuronal stem cell
1737	HM	H3K27ac	CL:0000047	ENCFF285PPN	neuronal stem cell
1738	HM	H3K27me3	CL:0000047	ENCFF153BQX	neuronal stem cell
1739	HM	H3K36me3	CL:0000047	ENCFF239LQO	neuronal stem cell
1740	HM	H3K4ac	CL:0000047	ENCFF108WQI	neuronal stem cell
1741	HM	H3K4me1	CL:0000047	ENCFF904BDC	neuronal stem cell
1742	HM	H3K4me2	CL:0000047	ENCFF499OQE	neuronal stem cell
1743	HM	H3K4me3	CL:0000047	ENCFF833GVM	neuronal stem cell
1744	HM	H3K79me1	CL:0000047	ENCFF281MTO	neuronal stem cell
1745	HM	H3K9ac	CL:0000047	ENCFF986AXA	neuronal stem cell
1746	HM	H3K9me3	CL:0000047	ENCFF453URK	neuronal stem cell
1747	HM	H4K8ac	CL:0000047	ENCFF705IRW	neuronal stem cell
1748	HM	H4K91ac	CL:0000047	ENCFF154PQG	neuronal stem cell
1749	HM	H3K27ac	NTR:0000427	ENCFF886NZJ	neurosphere
1750	HM	H3K27me3	NTR:0000427	ENCFF997LQL	neurosphere
1751	HM	H3K36me3	NTR:0000427	ENCFF640ZEV	neurosphere
1752	HM	H3K4me1	NTR:0000427	ENCFF829FBN	neurosphere
1753	HM	H3K4me3	NTR:0000427	ENCFF536QQM	neurosphere
1754	HM	H3K9me3	NTR:0000427	ENCFF971JSA	neurosphere
1755	HM	H3K27ac	CL:0000775	ENCFF154RAQ	neutrophil
1756	HM	H3K27me3	CL:0000775	ENCFF675HIG	neutrophil
1757	HM	H3K36me3	CL:0000775	ENCFF434CFN	neutrophil
1758	HM	H3K4me1	CL:0000775	ENCFF623QQE	neutrophil
1759	HM	H3K4me3	CL:0000775	ENCFF426MNB	neutrophil
1760	HM	H3K9me3	CL:0000775	ENCFF610EZI	neutrophil
1761	HM	H2AFZ	CL:0000062	ENCFF365BPD	osteoblast
1762	HM	H3K27ac	CL:0000062	ENCFF550BGA	osteoblast
1763	HM	H3K27me3	CL:0000062	ENCFF893PPR	osteoblast
1764	HM	H3K36me3	CL:0000062	ENCFF464KOQ	osteoblast
1765	HM	H3K4me1	CL:0000062	ENCFF989JMI	osteoblast
1766	HM	H3K4me2	CL:0000062	ENCFF766LXL	osteoblast
1767	HM	H3K4me3	CL:0000062	ENCFF697OOT	osteoblast
1768	HM	H3K79me2	CL:0000062	ENCFF536TRP	osteoblast
1769	HM	H3K9me3	CL:0000062	ENCFF587HGV	osteoblast
1770	HM	H4K20me1	CL:0000062	ENCFF631WFC	osteoblast
1771	HM	H3K27ac	UBERON:0000992	ENCFF036IXW	ovary
1772	HM	H3K27me3	UBERON:0000992	ENCFF767BVL	ovary
1773	HM	H3K36me3	UBERON:0000992	ENCFF712QEQ	ovary
1774	HM	H3K4me3	UBERON:0000992	ENCFF985MLM	ovary
1775	HM	H3K9me3	UBERON:0000992	ENCFF852ZHM	ovary
1776	HM	H3K27ac	UBERON:0001264	ENCFF770HCQ	pancreas
1777	HM	H3K27me3	UBERON:0001264	ENCFF663DVO	pancreas
1778	HM	H3K36me3	UBERON:0001264	ENCFF397ZXX	pancreas
1779	HM	H3K4me1	UBERON:0001264	ENCFF405JMB	pancreas
1780	HM	H3K4me3	UBERON:0001264	ENCFF200ITL	pancreas
1781	HM	H3K9me3	UBERON:0001264	ENCFF493TRU	pancreas
1782	HM	H2AFZ	NTR:0001226	ENCFF110ISY	parathyroid adenoma
1783	HM	H3K27ac	NTR:0001226	ENCFF646VQX	parathyroid adenoma
1784	HM	H3K27me3	NTR:0001226	ENCFF843PMX	parathyroid adenoma
1785	HM	H3K36me3	NTR:0001226	ENCFF845LSE	parathyroid adenoma
1786	HM	H3K4me1	NTR:0001226	ENCFF028CDS	parathyroid adenoma
1787	HM	H3K4me2	NTR:0001226	ENCFF762UOK	parathyroid adenoma
1788	HM	H3K4me3	NTR:0001226	ENCFF465VYA	parathyroid adenoma
1789	HM	H3K79me2	NTR:0001226	ENCFF637DHJ	parathyroid adenoma
1790	HM	H3K9ac	NTR:0001226	ENCFF384BQZ	parathyroid adenoma
1791	HM	H3K9me3	NTR:0001226	ENCFF586RNF	parathyroid adenoma
1792	HM	H3K27ac	CL:2000001	ENCFF832RWT	peripheral blood mononuclear cell
1793	HM	H3K27me3	CL:2000001	ENCFF291LVP	peripheral blood mononuclear cell
1794	HM	H3K36me3	CL:2000001	ENCFF485OQV	peripheral blood mononuclear cell
1795	HM	H3K4me1	CL:2000001	ENCFF821ZEY	peripheral blood mononuclear cell
1796	HM	H3K4me3	CL:2000001	ENCFF687HCJ	peripheral blood mononuclear cell
1797	HM	H3K9ac	CL:2000001	ENCFF699RDZ	peripheral blood mononuclear cell
1798	HM	H3K9me3	CL:2000001	ENCFF779SJS	peripheral blood mononuclear cell
1799	HM	H3K27ac	UBERON:0001987	ENCFF452ROO	placenta
1800	HM	H3K27me3	UBERON:0001987	ENCFF126LAW	placenta
1801	HM	H3K36me3	UBERON:0001987	ENCFF332MNI	placenta
1802	HM	H3K4me1	UBERON:0001987	ENCFF867CRG	placenta
1803	HM	H3K4me3	UBERON:0001987	ENCFF661FUQ	placenta
1804	HM	H3K9me3	UBERON:0001987	ENCFF990YJR	placenta
1805	HM	H3K27ac	NTR:0003013	ENCFF457YRY	placental basal plate
1806	HM	H3K27me3	NTR:0003013	ENCFF467JWA	placental basal plate
1807	HM	H3K36me3	NTR:0003013	ENCFF816CQU	placental basal plate
1808	HM	H3K4me1	NTR:0003013	ENCFF159YJU	placental basal plate
1809	HM	H3K4me3	NTR:0003013	ENCFF780FWI	placental basal plate
1810	HM	H3K9me3	NTR:0003013	ENCFF687XMX	placental basal plate
1811	HM	H3K27ac	UBERON:0002367	ENCFF201VZW	prostate gland
1812	HM	H3K27me3	UBERON:0002367	ENCFF198QRW	prostate gland
1813	HM	H3K36me3	UBERON:0002367	ENCFF028CPL	prostate gland
1814	HM	H3K4me1	UBERON:0002367	ENCFF275KSR	prostate gland
1815	HM	H3K4me3	UBERON:0002367	ENCFF155ZYZ	prostate gland
1816	HM	H3K9me3	UBERON:0002367	ENCFF311CMQ	prostate gland
1817	HM	H3K27ac	UBERON:0008450	ENCFF283JME	psoas muscle
1818	HM	H3K27me3	UBERON:0008450	ENCFF270WAT	psoas muscle
1819	HM	H3K36me3	UBERON:0008450	ENCFF242WDY	psoas muscle
1820	HM	H3K4me1	UBERON:0008450	ENCFF983WBS	psoas muscle
1821	HM	H3K4me3	UBERON:0008450	ENCFF036ODU	psoas muscle
1822	HM	H3K9me3	UBERON:0008450	ENCFF504XWC	psoas muscle
1823	HM	H3K36me3	CL:0000681	ENCFF165QKP	radial glial cell
1824	HM	H3K4me1	CL:0000681	ENCFF469AYT	radial glial cell
1825	HM	H3K4me3	CL:0000681	ENCFF319XAX	radial glial cell
